Date,Open,High,Low,Close,Volume
2021-10-02,48164.35,48347.69,47468.49,47669.02,16062.18
2021-10-03,47669.02,49185.34,47137.07,48234.05,18588.83
2021-10-04,48234.05,49501.21,46944.28,49276.91,34394.0
2021-10-05,49276.91,51885.03,49087.72,51504.27,40687.89
2021-10-06,51504.27,55656.67,50439.32,55345.85,64415.98
2021-10-07,55343.24,55359.77,53391.93,53797.21,33806.76
2021-10-08,53796.22,56047.91,53666.09,53949.29,29127.91
2021-10-09,53949.29,55485.2,53696.32,54968.04,14593.95
2021-10-10,54968.04,56473.63,54131.52,54700.24,23094.98
2021-10-11,54700.24,57825.98,54448.68,57498.8,31803.75
2021-10-12,57498.8,57646.93,54098.22,56010.9,33966.65
2021-10-13,56010.9,57768.98,54279.61,57369.0,34054.43
2021-10-14,57369.0,58514.76,56854.38,57359.21,28061.61
2021-10-15,57359.21,62889.98,56885.66,61684.96,62053.36
2021-10-16,61684.96,62341.46,60153.79,60877.77,22943.96
2021-10-17,60877.77,61698.1,59050.3,61520.54,23336.32
2021-10-18,61520.54,62662.72,59925.93,62038.16,50489.09
2021-10-19,62038.16,64468.7,61410.11,64283.97,42983.11
2021-10-20,64283.97,66980.66,63543.7,66021.02,45364.94
2021-10-21,66021.02,66645.73,62076.16,62283.96,62097.42
2021-10-22,62283.96,63731.17,60017.23,60693.59,40476.42
2021-10-23,60693.59,61733.43,59705.11,61313.09,16232.5
2021-10-24,61313.09,61481.25,59529.34,60863.56,19158.07
2021-10-25,60863.56,63709.97,60658.35,63089.04,24693.91
2021-10-26,63089.04,63290.04,59868.68,60315.68,28107.19
2021-10-27,60315.68,61473.0,58128.18,58464.42,45852.35
2021-10-28,58464.42,62252.08,58145.43,60610.11,51251.1
2021-10-29,60610.11,62967.45,60269.97,62282.5,35214.62
2021-10-30,62282.5,62371.52,60774.38,61891.91,15917.35
2021-10-31,61891.91,62420.57,60022.06,61349.75,19359.29
2021-11-01,61349.75,62482.31,59554.88,60960.98,31925.65
2021-11-02,60960.98,64283.57,60677.48,63260.05,36009.96
2021-11-03,63260.05,63553.52,61057.89,62929.93,29618.09
2021-11-04,62929.93,63102.86,60745.84,61448.47,23030.57
2021-11-05,61448.47,62621.97,60789.16,61019.66,20540.56
2021-11-06,61019.66,61594.16,60130.85,61529.76,15432.25
2021-11-07,61529.76,63309.57,61406.56,63302.78,14937.9
2021-11-08,63302.78,67755.46,63302.78,67549.14,39774.17
2021-11-09,67549.14,68514.26,66312.42,66939.24,32745.53
2021-11-10,66939.24,68978.64,63196.25,64926.06,50591.31
2021-11-11,64926.06,65585.68,64130.37,64820.8,21475.67
2021-11-12,64820.8,65466.0,62315.02,64156.3,32742.19
2021-11-13,64156.3,64967.34,63406.98,64409.56,12719.98
2021-11-14,64409.56,65509.06,63616.33,65509.06,14680.72
2021-11-15,65509.06,66335.42,63442.58,63614.06,25263.23
2021-11-16,63614.06,63614.53,58745.71,60108.9,61509.16
2021-11-17,60108.9,60837.09,58566.05,60365.6,43164.9
2021-11-18,60365.6,60964.37,56535.61,56930.68,63523.43
2021-11-19,56930.68,58403.92,55655.03,58136.22,36833.38
2021-11-20,58136.22,59901.9,57450.63,59769.66,16773.71
2021-11-21,59769.66,60058.65,58575.6,58700.83,14990.7
2021-11-22,58700.83,59391.98,55673.01,56303.06,41371.1
2021-11-23,56303.06,57873.77,55485.59,57566.6,37871.22
2021-11-24,57566.6,57740.34,55899.88,57175.09,28738.13
2021-11-25,57175.09,59437.04,57056.64,58966.99,24221.47
2021-11-26,58966.99,59201.95,53575.54,53788.22,60064.72
2021-11-27,53788.22,55316.65,53668.95,54805.03,18504.73
2021-11-28,54805.03,57475.26,53436.05,57331.41,21562.34
2021-11-29,57331.41,58898.57,56752.37,57839.55,29291.8
2021-11-30,57839.55,59226.33,55931.33,56975.35,41466.86
2021-12-01,56975.35,59096.53,56505.99,57227.97,36078.24
2021-12-02,57227.97,57409.48,55850.4,56522.76,30214.7
2021-12-03,56522.76,57639.15,52493.23,53663.25,44903.19
2021-12-04,53663.25,53871.2,43563.07,49243.39,89255.49
2021-12-05,49243.39,49764.31,47840.63,49465.5,42264.26
2021-12-06,49465.5,50986.02,47260.2,50552.83,49875.62
2021-12-07,50552.83,51953.27,50083.33,50633.01,29306.55
2021-12-08,50633.01,51215.6,48711.85,50513.04,25732.2
2021-12-09,50513.04,50829.41,47347.73,47593.85,34472.44
2021-12-10,47593.85,50047.85,46989.42,47191.14,39527.74
