Date,Open,High,Low,Close,Volume
2019-07-19 04:00:00,222.63,222.3,219.89,222.19,120961.4
2019-07-19 05:00:00,222.19,223.39,221.39,222.13,114846.33
2019-07-19 06:00:00,222.13,221.95,220.59,221.32,108093.14
2019-07-19 07:00:00,221.32,225.63,224.04,224.57,139958.76
2019-07-19 08:00:00,224.57,220.2,217.81,218.54,217249.92
2019-07-19 09:00:00,218.54,219.28,217.52,217.94,147038.67
2019-07-19 10:00:00,217.94,218.65,217.2,218.23,108616.49
2019-07-19 11:00:00,218.23,217.78,215.93,216.65,113733.02
2019-07-19 12:00:00,216.65,221.16,218.74,219.79,174989.48
2019-07-19 13:00:00,219.79,218.05,215.47,216.3,187478.94
2019-07-19 14:00:00,216.3,217.24,216.1,217.13,113344.17
2019-07-19 15:00:00,217.13,219.32,218.38,218.69,135440.72
2019-07-19 16:00:00,218.69,219.19,217.63,218.77,122241.96
2019-07-19 17:00:00,218.77,220.07,218.29,218.29,130109.63
2019-07-19 18:00:00,218.29,218.66,217.41,218.35,108355.08
2019-07-19 19:00:00,218.35,218.94,218.0,218.62,188930.41
2019-07-19 20:00:00,218.62,221.1,220.05,220.26,191701.2
2019-07-19 21:00:00,220.26,221.87,220.81,221.45,181651.99
2019-07-19 22:00:00,221.45,220.56,219.62,220.15,196306.82
2019-07-19 23:00:00,220.15,221.3,220.67,221.3,92109.16
2019-07-20 00:00:00,221.3,221.81,219.82,221.39,150311.57
2019-07-20 01:00:00,221.39,221.57,220.83,221.04,102218.69
2019-07-20 02:00:00,221.04,225.75,222.39,225.33,140811.05
2019-07-20 03:00:00,225.33,228.21,225.48,226.95,201824.14
2019-07-20 04:00:00,226.95,230.08,227.64,228.06,143974.49
2019-07-20 05:00:00,228.06,227.86,226.7,227.12,143417.35
2019-07-20 06:00:00,227.12,227.96,227.32,227.43,106631.69
2019-07-20 07:00:00,227.43,227.28,225.69,226.43,127839.68
2019-07-20 08:00:00,226.43,225.95,225.53,225.74,99519.16
2019-07-20 09:00:00,225.74,226.33,225.69,225.9,98368.42
2019-07-20 10:00:00,225.9,226.45,225.6,226.24,87340.5
2019-07-20 11:00:00,226.24,226.64,225.37,225.48,136361.83
2019-07-20 12:00:00,225.48,226.02,223.92,225.6,107523.83
2019-07-20 13:00:00,225.6,226.04,223.82,225.09,141430.12
2019-07-20 14:00:00,225.09,227.19,226.34,226.98,103180.31
2019-07-20 15:00:00,226.98,229.51,227.59,229.51,118179.21
2019-07-20 16:00:00,229.51,236.26,232.91,234.43,228298.91
2019-07-20 17:00:00,234.43,236.65,231.74,232.83,192878.0
2019-07-20 18:00:00,232.83,233.5,232.62,232.95,110636.05
2019-07-20 19:00:00,232.95,232.98,231.99,231.99,174686.14
2019-07-20 20:00:00,231.99,232.17,231.41,232.06,151265.52
2019-07-20 21:00:00,232.06,233.43,232.44,233.32,170937.09
2019-07-20 22:00:00,233.32,235.38,233.18,233.18,207948.98
2019-07-20 23:00:00,233.18,229.39,226.7,228.75,191789.23
2019-07-21 00:00:00,228.75,229.91,229.05,229.26,102455.81
2019-07-21 01:00:00,229.26,229.32,228.35,228.57,95844.95
2019-07-21 02:00:00,228.57,227.02,225.64,225.85,127075.2
2019-07-21 03:00:00,225.85,224.68,223.52,224.36,118900.12
2019-07-21 04:00:00,224.36,226.35,224.96,226.24,118369.16
2019-07-21 05:00:00,226.24,225.39,224.65,225.18,89568.35
2019-07-21 06:00:00,225.18,225.68,224.51,225.26,124238.98
2019-07-21 07:00:00,225.26,226.28,225.22,225.96,101520.35
2019-07-21 08:00:00,225.96,228.35,226.65,227.18,136601.64
2019-07-21 09:00:00,227.18,227.99,227.03,227.24,90301.93
2019-07-21 10:00:00,227.24,225.94,224.36,225.2,133966.15
2019-07-21 11:00:00,225.2,226.41,225.35,225.78,122075.9
2019-07-21 12:00:00,225.78,225.75,223.53,223.84,136984.31
2019-07-21 13:00:00,223.84,223.41,221.51,222.88,144194.89
2019-07-21 14:00:00,222.88,221.81,219.21,221.6,163994.57
2019-07-21 15:00:00,221.6,222.83,221.78,222.51,128149.32
2019-07-21 16:00:00,222.51,221.56,220.52,220.94,116132.21
2019-07-21 17:00:00,220.94,221.95,219.13,219.45,174905.73
2019-07-21 18:00:00,219.45,222.07,220.92,221.97,127576.66
2019-07-21 19:00:00,221.97,221.0,219.44,219.75,186499.59
2019-07-21 20:00:00,219.75,223.18,221.28,223.18,195372.28
2019-07-21 21:00:00,223.18,225.22,223.42,224.8,203466.25
2019-07-21 22:00:00,224.8,225.15,224.09,225.04,165151.83
2019-07-21 23:00:00,225.04,225.81,225.18,225.39,79486.85
2019-07-22 00:00:00,225.39,226.62,224.39,224.82,123220.89
2019-07-22 01:00:00,224.82,225.31,224.46,224.78,83604.1
2019-07-22 02:00:00,224.78,226.56,225.28,226.56,104327.21
2019-07-22 03:00:00,226.56,226.89,225.61,226.14,91795.88
2019-07-22 04:00:00,226.14,225.31,224.57,224.57,108516.64
2019-07-22 05:00:00,224.57,225.85,224.58,225.43,108823.59
2019-07-22 06:00:00,225.43,225.64,224.89,225.32,102174.23
2019-07-22 07:00:00,225.32,225.29,224.76,224.97,71890.45
2019-07-22 08:00:00,224.97,224.63,223.79,223.9,73722.17
2019-07-22 09:00:00,223.9,221.9,220.23,220.65,121894.88
2019-07-22 10:00:00,220.65,222.42,220.43,222.0,117416.68
2019-07-22 11:00:00,222.0,224.3,222.5,223.24,104304.91
2019-07-22 12:00:00,223.24,222.9,222.06,222.48,95931.3
2019-07-22 13:00:00,222.48,222.58,221.0,221.0,85852.54
2019-07-22 14:00:00,221.0,216.24,213.79,215.53,181406.33
2019-07-22 15:00:00,215.53,216.1,214.77,214.77,127646.08
2019-07-22 16:00:00,214.77,214.77,214.15,214.36,103487.09
2019-07-22 17:00:00,214.36,217.27,215.61,216.13,111077.36
2019-07-22 18:00:00,216.13,215.94,214.5,215.94,80402.98
2019-07-22 19:00:00,215.94,213.25,212.24,212.95,159812.44
2019-07-22 20:00:00,212.95,218.15,216.29,217.84,189846.93
2019-07-22 21:00:00,217.84,217.07,215.63,216.45,171804.08
2019-07-22 22:00:00,216.45,216.86,215.93,215.93,175360.31
2019-07-22 23:00:00,215.93,217.36,216.64,217.15,118352.21
2019-07-23 00:00:00,217.15,215.79,214.97,215.28,90282.72
2019-07-23 01:00:00,215.28,214.95,214.24,214.85,67546.1
2019-07-23 02:00:00,214.85,217.33,216.1,217.02,96204.76
2019-07-23 03:00:00,217.02,216.6,215.58,216.5,80454.15
2019-07-23 04:00:00,216.5,216.75,215.83,216.34,103728.82
2019-07-23 05:00:00,216.34,214.93,213.61,214.42,105747.67
2019-07-23 06:00:00,214.42,212.75,211.55,211.75,110980.13
2019-07-23 07:00:00,211.75,212.55,210.85,211.95,105516.29
2019-07-23 08:00:00,211.95,210.91,210.11,210.61,129876.85
2019-07-23 09:00:00,210.61,211.06,209.96,210.26,139529.89
2019-07-23 10:00:00,210.26,212.05,210.65,211.85,114254.44
2019-07-23 11:00:00,211.85,212.68,211.58,212.18,98454.18
2019-07-23 12:00:00,212.18,212.29,211.49,211.89,86096.76
2019-07-23 13:00:00,211.89,211.5,210.6,210.9,110080.24
2019-07-23 14:00:00,210.9,211.66,211.06,211.46,103532.12
2019-07-23 15:00:00,211.46,210.6,209.8,209.9,156227.58
2019-07-23 16:00:00,209.9,211.55,210.65,211.35,137410.14
2019-07-23 17:00:00,211.35,212.42,211.52,212.12,95896.38
2019-07-23 18:00:00,212.12,218.16,213.92,216.74,224867.39
2019-07-23 19:00:00,216.74,218.52,216.69,216.79,187414.18
2019-07-23 20:00:00,216.79,217.71,216.9,217.61,152969.64
2019-07-23 21:00:00,217.61,217.66,216.65,216.86,179458.5
2019-07-23 22:00:00,216.86,215.33,214.42,215.23,164102.8
2019-07-23 23:00:00,215.23,212.65,211.47,211.86,116293.55
2019-07-24 00:00:00,211.86,209.62,203.03,205.36,348055.48
2019-07-24 01:00:00,205.36,206.05,204.4,205.18,88721.15
2019-07-24 02:00:00,205.18,205.51,203.96,205.12,104535.12
2019-07-24 03:00:00,205.12,204.44,203.48,204.44,71660.4
2019-07-24 04:00:00,204.44,204.64,203.39,204.45,96579.53
2019-07-24 05:00:00,204.45,205.86,204.79,205.57,93481.51
2019-07-24 06:00:00,205.57,206.25,205.18,205.47,75702.28
2019-07-24 07:00:00,205.47,206.3,205.62,205.91,58847.69
2019-07-24 08:00:00,205.91,207.46,206.49,207.46,84970.35
2019-07-24 09:00:00,207.46,208.33,207.45,208.33,72248.03
