Date,Open,High,Low,Close,Volume
2022-07-26 08:40:00,21081.41,21089.73,21080.86,21088.81,10.85
2022-07-26 08:41:00,21088.81,21099.64,21078.27,21097.76,26.0
2022-07-26 08:42:00,21098.9,21112.73,21085.93,21112.73,247.9
2022-07-26 08:43:00,21097.44,21109.41,21087.58,21092.9,31.69
2022-07-26 08:44:00,21092.9,21093.2,21083.6,21091.51,12.01
2022-07-26 08:45:00,21091.51,21093.43,21089.33,21092.2,3.458
2022-07-26 08:46:00,21092.2,21094.5,21079.32,21080.57,5.343
2022-07-26 08:47:00,21080.57,21097.18,21077.33,21089.58,26.12
2022-07-26 08:48:00,21089.58,21095.94,21083.44,21090.17,12.35
2022-07-26 08:49:00,21090.17,21090.17,21083.18,21084.61,5.706
2022-07-26 08:50:00,21084.61,21086.16,21074.72,21079.66,8.038
2022-07-26 08:51:00,21079.66,21082.41,21063.37,21065.23,21.75
2022-07-26 08:52:00,21065.23,21073.44,21062.55,21066.5,13.96
2022-07-26 08:53:00,21066.5,21071.91,21065.94,21070.26,3.995
2022-07-26 08:54:00,21070.26,21071.22,21064.03,21068.7,5.504
2022-07-26 08:55:00,21068.7,21079.29,21068.55,21073.66,12.79
2022-07-26 08:56:00,21073.66,21084.08,21073.37,21079.27,12.52
2022-07-26 08:57:00,21079.27,21096.14,21077.71,21092.19,20.73
2022-07-26 08:58:00,21092.19,21097.76,21063.12,21065.03,29.27
2022-07-26 08:59:00,21065.03,21069.06,21064.73,21068.49,7.692
2022-07-26 09:00:00,21068.49,21069.26,21063.46,21064.52,4.727
2022-07-26 09:01:00,21064.52,21073.21,21064.47,21073.21,12.25
2022-07-26 09:02:00,21073.21,21087.54,21073.21,21083.95,14.75
2022-07-26 09:03:00,21083.95,21086.62,21082.8,21086.62,2.173
2022-07-26 09:04:00,21086.62,21095.3,21086.62,21091.13,9.287
2022-07-26 09:05:00,21091.13,21096.01,21088.21,21095.79,16.92
2022-07-26 09:06:00,21095.79,21098.89,21090.32,21098.28,8.603
2022-07-26 09:07:00,21098.28,21098.28,21067.45,21073.42,11.17
2022-07-26 09:08:00,21073.42,21100.18,21071.29,21099.71,12.31
2022-07-26 09:09:00,21099.71,21106.26,21095.89,21101.72,6.603
2022-07-26 09:10:00,21101.72,21107.43,21096.9,21104.26,9.578
2022-07-26 09:11:00,21104.26,21108.06,21079.38,21086.82,49.36
2022-07-26 09:12:00,21086.82,21088.3,21079.43,21080.46,7.163
2022-07-26 09:13:00,21080.46,21084.94,21079.87,21083.84,2.2
2022-07-26 09:14:00,21083.84,21091.93,21078.77,21087.48,10.96
2022-07-26 09:15:00,21087.48,21089.52,21080.81,21084.0,5.0
2022-07-26 09:16:00,21084.0,21090.72,21082.87,21089.96,6.361
2022-07-26 09:17:00,21089.96,21089.96,21085.31,21087.0,2.317
2022-07-26 09:18:00,21087.0,21088.59,21078.96,21084.77,20.05
2022-07-26 09:19:00,21084.77,21091.2,21083.6,21089.79,2.724
2022-07-26 09:20:00,21089.79,21101.09,21082.54,21099.07,7.419
2022-07-26 09:21:00,21099.07,21105.69,21094.65,21096.49,12.05
2022-07-26 09:22:00,21096.49,21097.74,21091.29,21091.62,5.838
2022-07-26 09:23:00,21091.62,21101.02,21091.07,21099.64,6.797
2022-07-26 09:24:00,21099.64,21106.53,21099.64,21101.22,16.36
2022-07-26 09:25:00,21101.22,21106.83,21100.71,21106.12,5.622
2022-07-26 09:26:00,21106.12,21106.12,21097.92,21100.2,9.867
2022-07-26 09:27:00,21100.2,21100.76,21076.65,21091.71,46.65
2022-07-26 09:28:00,21091.71,21102.92,21090.56,21102.92,8.403
2022-07-26 09:29:00,21102.92,21111.0,21097.75,21110.33,85.47
2022-07-26 09:30:00,21110.33,21123.48,21107.28,21119.19,66.83
