Date,Open,High,Low,Close,Volume
2018-05-30 04:00:00,569.44,573.68,566.89,571.91,11834.48
2018-05-30 05:00:00,571.91,573.09,569.56,569.76,11983.43
2018-05-30 06:00:00,569.76,572.58,557.88,559.53,34915.58
2018-05-30 07:00:00,559.53,566.85,559.13,565.47,19304.02
2018-05-30 08:00:00,565.46,566.68,558.43,560.74,11881.99
2018-05-30 09:00:00,562.66,566.89,562.84,566.29,16249.1
2018-05-30 10:00:00,566.22,570.85,566.87,570.63,19074.42
2018-05-30 11:00:00,569.94,575.78,568.89,570.47,12599.57
2018-05-30 12:00:00,570.47,572.13,568.38,568.54,10602.9
2018-05-30 13:00:00,568.54,569.02,562.1,567.46,13659.54
2018-05-30 14:00:00,567.46,569.11,551.98,554.09,31915.35
2018-05-30 15:00:00,554.09,555.19,546.23,548.88,47025.52
2018-05-30 16:00:00,548.87,551.5,542.65,544.42,40712.18
2018-05-30 17:00:00,544.42,548.81,542.08,548.81,20853.5
2018-05-30 18:00:00,548.81,549.91,546.47,546.7,11019.17
2018-05-30 19:00:00,548.06,549.51,548.19,549.36,15391.67
2018-05-30 20:00:00,548.45,553.82,548.41,549.07,20854.63
2018-05-30 21:00:00,549.07,550.07,547.46,548.39,8627.5
2018-05-30 22:00:00,548.33,551.73,547.83,551.04,14799.13
2018-05-30 23:00:00,551.04,558.8,550.47,557.12,15445.72
2018-05-31 00:00:00,557.12,561.45,553.42,560.43,17147.22
2018-05-31 01:00:00,560.43,561.58,555.92,555.97,9798.8
2018-05-31 02:00:00,557.97,561.0,557.46,560.63,16456.36
2018-05-31 03:00:00,559.43,567.36,559.41,562.43,16040.56
2018-05-31 04:00:00,562.43,570.83,561.11,570.39,16710.51
2018-05-31 05:00:00,570.4,575.03,569.42,571.55,24085.93
2018-05-31 06:00:00,571.48,577.52,570.01,574.15,24447.73
2018-05-31 07:00:00,574.22,575.47,571.22,572.44,19210.04
2018-05-31 08:00:00,572.44,572.51,566.47,569.59,19247.22
2018-05-31 09:00:00,572.13,572.46,570.2,572.01,20230.59
2018-05-31 10:00:00,572.01,573.63,571.37,572.35,18113.78
2018-05-31 11:00:00,571.69,576.41,571.69,575.03,13715.75
2018-05-31 12:00:00,575.06,578.48,573.48,573.55,14453.23
2018-05-31 13:00:00,573.55,573.72,569.25,572.39,10341.8
2018-05-31 14:00:00,572.39,574.22,569.33,574.22,13173.21
2018-05-31 15:00:00,574.22,577.67,574.19,576.15,19925.43
2018-05-31 16:00:00,576.14,577.16,573.55,574.83,13922.97
2018-05-31 17:00:00,574.83,585.92,574.77,584.1,37374.23
2018-05-31 18:00:00,584.1,585.5,579.12,579.41,14149.91
2018-05-31 19:00:00,579.41,579.51,574.77,574.79,16057.5
2018-05-31 20:00:00,574.79,583.91,574.43,580.6,25364.39
2018-05-31 21:00:00,580.62,585.89,579.01,584.08,14158.16
2018-05-31 22:00:00,584.08,584.08,567.07,571.75,37793.32
2018-05-31 23:00:00,571.84,577.7,571.79,577.23,16031.4
2018-06-01 00:00:00,577.23,581.14,576.88,579.39,12986.13
2018-06-01 01:00:00,579.39,579.59,576.77,577.04,8491.52
2018-06-01 02:00:00,577.04,579.98,568.34,571.7,44764.74
2018-06-01 03:00:00,571.7,573.71,567.92,572.51,11527.71
2018-06-01 04:00:00,572.51,572.65,568.96,572.65,13846.62
2018-06-01 05:00:00,573.65,575.42,573.17,574.97,16651.0
2018-06-01 06:00:00,573.46,582.39,573.46,580.98,16221.31
2018-06-01 07:00:00,580.99,585.79,580.99,582.23,14015.0
2018-06-01 08:00:00,582.25,587.98,581.12,587.98,13132.4
2018-06-01 09:00:00,587.98,589.26,582.62,583.99,15954.62
2018-06-01 10:00:00,583.99,585.39,582.9,585.08,7421.78
2018-06-01 11:00:00,585.0,586.43,570.61,570.69,18560.94
2018-06-01 12:00:00,570.69,575.29,570.17,573.83,19073.59
2018-06-01 13:00:00,573.91,574.58,571.93,574.36,10833.4
2018-06-01 14:00:00,575.0,576.34,574.85,575.97,17388.56
2018-06-01 15:00:00,574.62,575.8,571.82,575.09,11560.75
2018-06-01 16:00:00,576.41,578.8,574.18,574.4,24504.29
2018-06-01 17:00:00,572.52,572.53,564.46,567.29,23140.19
2018-06-01 18:00:00,567.29,567.51,564.51,566.15,11850.04
2018-06-01 19:00:00,566.15,572.69,566.05,571.95,11997.12
2018-06-01 20:00:00,571.95,573.12,564.77,565.08,28978.33
2018-06-01 21:00:00,568.12,570.93,567.05,570.85,15993.41
2018-06-01 22:00:00,569.91,578.79,569.87,578.79,17048.74
2018-06-01 23:00:00,578.79,581.35,578.23,579.01,7859.43
2018-06-02 00:00:00,579.01,580.62,574.36,575.27,9488.4
2018-06-02 01:00:00,576.55,580.18,577.56,579.66,14325.4
2018-06-02 02:00:00,579.57,581.54,579.51,581.09,15922.03
2018-06-02 03:00:00,579.99,581.55,575.62,575.71,13635.15
2018-06-02 04:00:00,575.73,576.71,575.13,576.18,9991.81
2018-06-02 05:00:00,576.18,581.55,575.02,580.71,10469.69
2018-06-02 06:00:00,580.71,588.83,575.68,586.96,22354.41
2018-06-02 07:00:00,586.96,590.3,585.71,588.01,24519.9
2018-06-02 08:00:00,588.01,596.12,588.0,594.42,24504.12
2018-06-02 09:00:00,594.42,596.02,593.07,595.96,12278.98
2018-06-02 10:00:00,595.96,597.52,590.09,590.09,13087.13
2018-06-02 11:00:00,590.74,591.92,588.94,591.85,21561.67
2018-06-02 12:00:00,592.24,593.78,589.26,589.97,10881.61
2018-06-02 13:00:00,589.97,592.37,589.86,590.82,7657.35
2018-06-02 14:00:00,591.12,593.07,591.24,592.69,18664.14
2018-06-02 15:00:00,592.74,595.74,588.94,591.22,14087.48
2018-06-02 16:00:00,591.22,592.4,586.86,589.61,9419.52
2018-06-02 17:00:00,589.61,591.96,588.01,589.74,10649.75
2018-06-02 18:00:00,589.75,598.89,589.01,596.35,28753.83
2018-06-02 19:00:00,596.36,599.53,594.7,598.43,14664.7
2018-06-02 20:00:00,598.43,598.6,591.27,591.7,11623.25
2018-06-02 21:00:00,592.89,594.05,591.61,593.59,15318.58
2018-06-02 22:00:00,593.59,594.17,592.65,593.33,14190.77
2018-06-02 23:00:00,593.34,594.72,591.59,591.74,12882.63
2018-06-03 00:00:00,591.66,594.64,592.34,594.1,16410.7
2018-06-03 01:00:00,594.0,594.65,592.97,594.19,15837.95
2018-06-03 02:00:00,594.19,595.16,593.86,594.25,14695.22
2018-06-03 03:00:00,594.17,595.33,593.5,594.49,14952.15
2018-06-03 04:00:00,594.49,596.01,593.72,594.1,17410.69
2018-06-03 05:00:00,593.84,595.81,593.82,595.5,13920.68
2018-06-03 06:00:00,595.42,604.57,595.27,603.35,15379.72
2018-06-03 07:00:00,603.41,605.57,602.48,605.26,22558.87
2018-06-03 08:00:00,605.83,628.06,605.7,623.6,42671.27
2018-06-03 09:00:00,623.6,625.9,619.53,624.25,19174.51
2018-06-03 10:00:00,624.25,624.32,616.05,617.88,11009.62
2018-06-03 11:00:00,617.88,621.59,617.88,620.08,7761.65
2018-06-03 12:00:00,619.16,621.76,618.36,621.53,19274.79
