Date,Open,High,Low,Close,Volume
2022-07-28 11:00:00,22977.7,22986.18,22975.96,22976.89,8.8
2022-07-28 11:01:00,22976.89,22989.67,22976.89,22988.79,4.031
2022-07-28 11:02:00,22988.79,22994.12,22984.39,22992.54,5.399
2022-07-28 11:03:00,22992.54,23018.89,22989.46,23018.35,31.06
2022-07-28 11:04:00,23018.35,23033.28,23016.83,23021.7,34.68
2022-07-28 11:05:00,23021.7,23022.22,23005.16,23013.33,6.208
2022-07-28 11:06:00,23013.33,23013.33,22997.33,22997.33,31.34
2022-07-28 11:07:00,22997.33,23005.26,22990.75,23005.0,7.976
2022-07-28 11:08:00,23005.0,23012.66,22999.08,23012.45,8.486
2022-07-28 11:09:00,23012.45,23019.83,23009.17,23011.92,10.18
2022-07-28 11:10:00,23011.92,23014.33,23006.89,23013.58,9.017
2022-07-28 11:11:00,23013.58,23022.9,23009.44,23010.08,27.89
2022-07-28 11:12:00,23010.08,23011.2,22988.39,22994.14,8.365
2022-07-28 11:13:00,22994.14,22998.71,22990.2,22998.71,2.948
2022-07-28 11:14:00,22998.71,23003.09,22997.57,23002.32,3.783
2022-07-28 11:15:00,23002.32,23008.87,23002.2,23006.13,11.4
2022-07-28 11:16:00,23006.13,23026.82,22999.98,23024.85,17.25
2022-07-28 11:17:00,23024.85,23037.57,23017.44,23032.15,13.71
2022-07-28 11:18:00,23032.15,23033.12,23014.58,23022.5,18.48
2022-07-28 11:19:00,23022.5,23028.87,23011.74,23027.97,17.07
2022-07-28 11:20:00,23027.97,23043.12,23023.42,23040.94,16.45
2022-07-28 11:21:00,23040.94,23040.95,23018.85,23020.51,12.91
2022-07-28 11:22:00,23020.51,23026.12,23020.09,23024.59,2.687
2022-07-28 11:23:00,23024.59,23025.88,23019.82,23021.6,5.377
2022-07-28 11:24:00,23021.6,23034.88,23021.3,23032.3,15.23
2022-07-28 11:25:00,23032.3,23033.42,23022.61,23023.16,10.52
2022-07-28 11:26:00,23023.16,23028.98,23022.56,23027.12,2.12
2022-07-28 11:27:00,23027.12,23040.49,23021.69,23035.58,19.49
2022-07-28 11:28:00,23035.12,23052.13,23034.0,23048.87,169.4
2022-07-28 11:29:00,23038.09,23046.01,23037.22,23043.77,13.95
2022-07-28 11:30:00,23043.77,23045.73,23036.65,23042.9,9.334
2022-07-28 11:31:00,23042.9,23048.76,23037.2,23037.91,60.77
2022-07-28 11:32:00,23037.91,23038.72,23028.89,23031.32,8.12
2022-07-28 11:33:00,23031.32,23043.37,23029.3,23041.45,13.73
2022-07-28 11:34:00,23041.45,23042.14,23029.49,23030.76,4.393
2022-07-28 11:35:00,23030.76,23032.69,23027.11,23027.38,15.15
2022-07-28 11:36:00,23027.38,23051.98,22981.22,22984.13,107.27
2022-07-28 11:37:00,22984.13,22985.66,22969.19,22974.63,24.76
2022-07-28 11:38:00,22974.63,23046.31,22974.63,23046.31,32.74
2022-07-28 11:39:00,23046.31,23080.33,23046.31,23058.22,37.33
2022-07-28 11:40:00,23058.22,23082.24,23048.48,23081.98,34.85
2022-07-28 11:41:00,23081.98,23088.67,23073.13,23077.08,10.84
2022-07-28 11:42:00,23077.08,23086.58,23062.29,23083.02,22.37
2022-07-28 11:43:00,23083.02,23092.05,23077.98,23079.01,36.39
2022-07-28 11:44:00,23079.01,23083.28,23076.14,23080.5,15.35
2022-07-28 11:45:00,23080.5,23134.3,23080.5,23116.64,70.74
2022-07-28 11:46:00,23116.64,23123.98,23111.62,23115.97,27.55
2022-07-28 11:47:00,23115.97,23128.87,23114.82,23127.67,8.698
2022-07-28 11:48:00,23127.67,23132.89,23123.25,23131.64,12.51
2022-07-28 11:49:00,23131.64,23131.64,23093.26,23094.92,18.85
