Date,Open,High,Low,Close,Volume
2022-07-25 07:00:00,21914.11,21922.92,21911.47,21922.36,10.34
2022-07-25 07:01:00,21922.36,21922.75,21904.71,21906.33,9.553
2022-07-25 07:02:00,21906.33,21915.94,21895.28,21900.9,28.84
2022-07-25 07:03:00,21900.9,21917.05,21900.59,21916.77,8.131
2022-07-25 07:04:00,21916.77,21921.95,21914.54,21921.84,4.145
2022-07-25 07:05:00,21921.84,21921.84,21911.77,21916.54,4.999
2022-07-25 07:06:00,21916.54,21923.49,21913.5,21921.94,5.638
2022-07-25 07:07:00,21921.94,21924.81,21915.75,21924.66,4.127
2022-07-25 07:08:00,21924.66,21929.96,21920.78,21929.58,5.063
2022-07-25 07:09:00,21929.58,21936.28,21925.51,21932.57,6.947
2022-07-25 07:10:00,21938.94,21945.61,21918.27,21932.52,157.82
2022-07-25 07:11:00,21932.07,21932.07,21919.28,21925.67,6.575
2022-07-25 07:12:00,21925.67,21948.69,21925.67,21947.58,10.01
2022-07-25 07:13:00,21947.58,21982.05,21947.58,21980.3,44.89
2022-07-25 07:14:00,21980.3,21985.05,21975.53,21985.05,18.51
2022-07-25 07:15:00,21985.05,21997.2,21974.58,21976.21,30.15
2022-07-25 07:16:00,21976.21,21977.76,21965.09,21967.82,17.35
2022-07-25 07:17:00,21967.82,21983.98,21966.88,21983.46,10.27
2022-07-25 07:18:00,21983.46,21985.52,21978.96,21983.14,12.32
2022-07-25 07:19:00,21983.14,21985.92,21979.12,21980.24,21.64
2022-07-25 07:20:00,21980.24,21980.24,21954.69,21958.06,75.03
2022-07-25 07:21:00,21958.06,21963.36,21955.56,21956.16,14.36
2022-07-25 07:22:00,21956.16,21957.19,21906.63,21907.61,129.96
2022-07-25 07:23:00,21907.61,21957.65,21907.61,21950.92,255.41
2022-07-25 07:24:00,21950.92,21958.05,21947.28,21951.28,16.21
2022-07-25 07:25:00,21951.28,21966.47,21948.9,21959.17,27.46
