Date,Open,High,Low,Close,Volume
2022-07-23 06:00:00,22904.59,22929.05,22816.67,22834.0,377.19
2022-07-23 07:00:00,22834.0,22841.24,22685.28,22772.82,779.14
2022-07-23 08:00:00,22772.82,22870.5,22595.02,22609.46,883.12
2022-07-23 09:00:00,22609.46,22701.46,22538.02,22671.83,917.8
2022-07-23 10:00:00,22671.83,22713.79,22426.13,22500.46,1296.05
2022-07-23 11:00:00,22500.46,22530.04,22221.03,22227.02,1736.07
2022-07-23 12:00:00,22227.02,22355.52,22105.76,22279.37,2115.82
2022-07-23 13:00:00,22279.37,22380.84,22271.4,22342.33,761.93
2022-07-23 14:00:00,22342.33,22358.42,22069.35,22148.31,1318.7
2022-07-23 15:00:00,22148.31,22301.17,22129.02,22217.43,1244.67
2022-07-23 16:00:00,22217.43,22288.12,22183.64,22192.4,885.69
2022-07-23 17:00:00,22192.4,22250.97,21990.37,22033.9,1952.47
2022-07-23 18:00:00,22033.9,22229.53,21953.76,22076.77,2015.52
2022-07-23 19:00:00,22076.77,22323.14,22036.9,22278.62,1483.04
2022-07-23 20:00:00,22278.62,22372.73,22250.12,22327.12,1191.88
2022-07-23 21:00:00,22327.12,22353.01,22232.46,22244.44,612.3
2022-07-23 22:00:00,22244.44,22512.02,22238.08,22476.62,1151.01
2022-07-23 23:00:00,22476.62,22554.87,22433.74,22452.14,833.66
2022-07-24 00:00:00,22452.14,22667.81,22451.02,22549.85,832.01
2022-07-24 01:00:00,22549.85,22583.94,22376.92,22428.19,658.74
2022-07-24 02:00:00,22428.19,22476.33,22357.84,22472.65,521.0
2022-07-24 03:00:00,22472.65,22475.03,22296.79,22334.23,418.86
2022-07-24 04:00:00,22334.23,22409.37,22270.07,22397.17,365.28
2022-07-24 05:00:00,22397.17,22778.58,22393.63,22747.83,1700.83
2022-07-24 06:00:00,22747.83,22763.91,22635.59,22675.71,610.73
2022-07-24 07:00:00,22675.71,22829.06,22668.72,22704.84,588.77
